,pairs,p_values
1990,"('CWI', 'DBJP')",0.0017263328051985317
1991,"('CWI', 'DEEF')",0.0009395149085508875
1992,"('CWI', 'DGRE')",0.014334394030585881
1993,"('CWI', 'DXGE')",0.032109113876987186
1994,"('CWI', 'DXJ')",0.04616212735923526
1995,"('CWI', 'EFA')",0.010058248205954
1996,"('CWI', 'EFNL')",0.019462429675455056
1997,"('CWI', 'EIRL')",0.005466844883784369
1998,"('CWI', 'EWI')",0.018516050109393948
1999,"('CWI', 'EWJ')",0.009449244000992122
2000,"('CWI', 'EZJ')",0.03257194166517588
2001,"('CWI', 'EZU')",0.03636897200667154
2002,"('CWI', 'FEZ')",0.019354846506550488
2003,"('CWI', 'FTA')",0.039977814732147676
2004,"('CWI', 'HEWG')",0.030916251471723652
2005,"('CWI', 'HEWJ')",0.00390287312889654
2006,"('CWI', 'HFXI')",0.00787277734474142
2007,"('CWI', 'HSCZ')",0.011846049718103581
2008,"('CWI', 'IEFA')",0.0032327444095676698
2009,"('CWI', 'IEUR')",0.03557878108208001
2010,"('CWI', 'IEUS')",0.029280655141891248
2011,"('CWI', 'INCO')",0.000713874014973816
2012,"('CWI', 'INDA')",0.0025855351612632193
2013,"('CWI', 'INDY')",0.004975673751095332
2014,"('CWI', 'IPAC')",0.01177534545363502
2015,"('CWI', 'ISCF')",0.009976586736267754
2016,"('CWI', 'ISZE')",0.024008084529076608
2017,"('CWI', 'IXUS')",0.004419441989826667
2018,"('CWI', 'IYM')",0.03367712906261306
2019,"('CWI', 'IYT')",0.03523570182723683
2020,"('CWI', 'JNUG')",0.04306520274950037
2021,"('CWI', 'JPXN')",0.007987129377728042
2022,"('CXSE', 'IBB')",0.037567515445870996
2023,"('CXSE', 'JNUG')",0.014811069122591206
2024,"('CZA', 'DBEF')",0.0071423035021487054
2025,"('CZA', 'DBEU')",0.00847115259164539
2026,"('CZA', 'DBEZ')",0.01324905966885714
2027,"('CZA', 'DBJP')",0.04406009825580782
2028,"('CZA', 'DTD')",0.012518066443961562
2029,"('CZA', 'EIS')",0.036481224507119464
2030,"('CZA', 'HAWX')",0.02163566265789367
2031,"('CZA', 'HEWJ')",0.014509228837374913
2032,"('CZA', 'HEZU')",0.037062323213915144
2033,"('CZA', 'IGN')",0.024341006004661447
2034,"('CZA', 'IHE')",0.035423370353635256
2035,"('CZA', 'ILCV')",0.024709734365138913
2036,"('CZA', 'INDY')",0.013281092562537518
2037,"('CZA', 'IWX')",0.010448376990399974
2038,"('CZA', 'IYF')",0.006265998476816619
2039,"('CZA', 'IYG')",0.02694086813207754
2040,"('CZA', 'JNUG')",0.0287691964948098
2041,"('CZA', 'KSA')",0.041510861116344874
2042,"('CZA', 'MGV')",0.014446590977606658
2043,"('DAX', 'DBJP')",0.04191849242611405
2044,"('DAX', 'DGRE')",0.008633944511517827
2045,"('DAX', 'DGS')",0.040859891440443365
2046,"('DAX', 'DXJ')",0.0049168685048237275
2047,"('DAX', 'ECNS')",0.005835791772735876
2048,"('DAX', 'EEM')",0.03570776989797515
2049,"('DAX', 'EEMS')",0.009420793401799474
2050,"('DAX', 'EET')",0.021718989886370336
2051,"('DAX', 'EMGF')",0.0014737623406697931
2052,"('DAX', 'EPI')",0.019521315558071812
2053,"('DAX', 'EWX')",0.0011205829649478909
2054,"('DAX', 'EWY')",0.0054928162779663255
2055,"('DAX', 'EZJ')",0.01632053653709508
2056,"('DAX', 'FDTS')",0.040885452521812235
2057,"('DAX', 'FEMS')",0.012618502004214896
2058,"('DAX', 'GEM')",0.046441574341536375
2059,"('DAX', 'GRES')",0.02620329274584257
2060,"('DAX', 'IEMG')",0.018682807605083857
2061,"('DAX', 'IFV')",0.04186563888413367
2062,"('DAX', 'IMOM')",0.030495116714066774
2063,"('DAX', 'INCO')",0.0033140885067398456
2064,"('DAX', 'INDA')",0.03821930115407242
2065,"('DAX', 'IPKW')",0.005037687581406099
2066,"('DBAW', 'DBJP')",0.004191194769331184
2067,"('DBAW', 'DGT')",0.0056195103843747155
2068,"('DBAW', 'DWAS')",0.04053094416545411
2069,"('DBAW', 'EVX')",0.03451632748667361
2070,"('DBAW', 'EXI')",0.00039049836878885235
2071,"('DBAW', 'FEX')",0.03423015633348698
2072,"('DBAW', 'FFTY')",0.014044192413340009
2073,"('DBAW', 'FIDU')",0.000978421658331845
2074,"('DBAW', 'FSZ')",0.016201148439264575
2075,"('DBAW', 'FXR')",0.00041566246572603805
2076,"('DBAW', 'HAWX')",0.00241132178260461
2077,"('DBAW', 'HEWJ')",0.0007072056405270235
2078,"('DBAW', 'IAI')",0.0059868779138854385
2079,"('DBAW', 'IGN')",0.04737338028244566
2080,"('DBAW', 'IJH')",0.004527775085075427
2081,"('DBAW', 'IJT')",0.04197324100337702
2082,"('DBAW', 'INDA')",0.01377183190438428
2083,"('DBAW', 'INDY')",0.0062011129369177005
2084,"('DBAW', 'IUSV')",0.009212107170566669
2085,"('DBAW', 'IVE')",0.01458353549848506
2086,"('DBAW', 'IVOO')",0.00407013387951225
2087,"('DBAW', 'IWM')",0.011103511248240723
2088,"('DBAW', 'IYF')",0.01279148885731044
2089,"('DBAW', 'IYJ')",0.029948890860144847
2090,"('DBAW', 'IYM')",0.03291249544047176
2091,"('DBAW', 'IYT')",0.030471124370095772
2092,"('DBAW', 'JNUG')",0.018429406147504525
2093,"('DBAW', 'KBWP')",0.0409642149468296
2094,"('DBAW', 'KCE')",0.045057598062479276
2095,"('DBAW', 'LRGF')",0.007203381271781036
2096,"('DBAW', 'MDY')",0.027851967204680424
2097,"('DBEF', 'DBEZ')",0.0009257780533412521
2098,"('DBEF', 'DEUS')",0.019569787236305605
2099,"('DBEF', 'DGT')",0.010391809964898734
2100,"('DBEF', 'DLN')",0.04184835951471374
2101,"('DBEF', 'DTD')",0.009144332001764172
2102,"('DBEF', 'EVX')",0.035259010982891185
2103,"('DBEF', 'EXI')",0.01737544990811226
2104,"('DBEF', 'FEX')",0.03444224701678236
2105,"('DBEF', 'FFTY')",0.030898573363860385
2106,"('DBEF', 'FIDU')",0.0025661671223156024
2107,"('DBEF', 'FMAT')",0.032669991322879635
2108,"('DBEF', 'FNCL')",0.0028130944625554856
2109,"('DBEF', 'FNDB')",0.04658647855521195
2110,"('DBEF', 'FNDX')",0.048832238977345
2111,"('DBEF', 'FNX')",0.03195497052757807
2112,"('DBEF', 'FTA')",0.007085151112206189
2113,"('DBEF', 'FTDS')",0.022643374530195187
2114,"('DBEF', 'FVD')",0.010289280529773166
2115,"('DBEF', 'FXO')",0.042055604620227956
2116,"('DBEF', 'FXR')",0.0013736082902870257
2117,"('DBEF', 'HEWC')",0.01926677758838747
2118,"('DBEF', 'HEWJ')",0.03724468107222412
2119,"('DBEF', 'HEZU')",0.030002669086522053
2120,"('DBEF', 'IAI')",0.001371968077632113
2121,"('DBEF', 'IAK')",0.02298459874819871
2122,"('DBEF', 'IGN')",0.007165453275467604
2123,"('DBEF', 'IJH')",0.015134770370042728
2124,"('DBEF', 'IJR')",0.033057223267872055
2125,"('DBEF', 'IJT')",0.02975423284294512
2126,"('DBEF', 'ILCV')",0.0051599433197496505
2127,"('DBEF', 'IMCB')",0.03370055134999001
2128,"('DBEF', 'INCO')",0.03469472781546852
2129,"('DBEF', 'INDA')",0.01106735372714763
2130,"('DBEF', 'INDY')",0.0015813128641609276
2131,"('DBEF', 'ISCB')",0.034091397272550575
2132,"('DBEF', 'IUSV')",0.002705058663195534
2133,"('DBEF', 'IVE')",0.0047679031364572695
2134,"('DBEF', 'IVOO')",0.015219382005941227
2135,"('DBEF', 'IWD')",0.007584738520090298
2136,"('DBEF', 'IWM')",0.04808769915224544
2137,"('DBEF', 'IWX')",0.003520638085147871
2138,"('DBEF', 'IYF')",0.0028469121154180107
2139,"('DBEF', 'IYG')",0.006442846858361126
2140,"('DBEF', 'IYT')",0.03104420416606573
2141,"('DBEF', 'JNUG')",0.03030333970791091
2142,"('DBEF', 'JPUS')",0.03881496462124109
2143,"('DBEF', 'KBWP')",0.013638177917279051
2144,"('DBEF', 'KIE')",0.0030647092666014177
2145,"('DBEF', 'KSA')",0.030436020431742074
2146,"('DBEF', 'LRGF')",0.006458259824486203
2147,"('DBEF', 'LVHD')",0.024326482320204918
2148,"('DBEF', 'MDY')",0.015406977953854437
2149,"('DBEF', 'MGV')",0.012388334190826432
2150,"('DBEM', 'DBGR')",0.038253234900323604
2151,"('DBEM', 'DBJP')",0.0033277779345102895
2152,"('DBEM', 'DEEF')",0.0345454351101592
2153,"('DBEM', 'EEMA')",0.005227577297923805
2154,"('DBEM', 'EFNL')",0.027803231668744134
2155,"('DBEM', 'EIRL')",0.04110906577341892
2156,"('DBEM', 'EWGS')",0.0027769655376471748
2157,"('DBEM', 'EWJ')",2.8235903251300195e-05
2158,"('DBEM', 'EZJ')",0.019150726196788752
2159,"('DBEM', 'FNI')",0.04355598035955269
2160,"('DBEM', 'GMF')",0.047375088597932775
2161,"('DBEM', 'HEEM')",0.04743409312567466
2162,"('DBEM', 'HEWG')",0.041549597163017225
2163,"('DBEM', 'HEWJ')",0.0039026217765914207
2164,"('DBEM', 'IBB')",0.01002169975213082
2165,"('DBEM', 'IMOM')",0.03797425899717183
2166,"('DBEM', 'INCO')",0.03698008904884449
2167,"('DBEM', 'IPAC')",0.04277570325848907
2168,"('DBEM', 'IWC')",0.04033649382195236
2169,"('DBEM', 'JNUG')",0.01461318225286261
2170,"('DBEM', 'JPXN')",1.4512417996831781e-05
2171,"('DBEM', 'KBA')",0.027118314080612077
2172,"('DBEU', 'DEUS')",0.02221728352269956
2173,"('DBEU', 'DLN')",0.020893153960269275
2174,"('DBEU', 'DTD')",0.006020670280571212
2175,"('DBEU', 'EIS')",0.012826812173270544
2176,"('DBEU', 'EPI')",0.0435772139494022
2177,"('DBEU', 'EQAL')",0.02776463814856921
2178,"('DBEU', 'EQL')",0.02821221642833321
2179,"('DBEU', 'EQWL')",0.0486568002560363
2180,"('DBEU', 'EVX')",0.013065776845891981
2181,"('DBEU', 'EWC')",0.001038322015193833
2182,"('DBEU', 'EWT')",0.024553930557179013
2183,"('DBEU', 'EXI')",0.03559883120121087
2184,"('DBEU', 'FEX')",0.046650687661871235
2185,"('DBEU', 'FIDU')",0.013421905727301547
2186,"('DBEU', 'FIW')",0.03189594411136523
2187,"('DBEU', 'FMAT')",0.025864824110496527
2188,"('DBEU', 'FNDB')",0.017386170686209925
2189,"('DBEU', 'FNDX')",0.009687250077557353
2190,"('DBEU', 'FNX')",0.04302004768356292
2191,"('DBEU', 'FVD')",0.0036110097752378653
2192,"('DBEU', 'FXO')",0.02178489182388867
2193,"('DBEU', 'FXR')",0.0104819323048072
2194,"('DBEU', 'FXU')",0.04093746420417803
2195,"('DBEU', 'HEWC')",0.010861884915118447
2196,"('DBEU', 'IAI')",0.010842586090147025
2197,"('DBEU', 'IGN')",0.009636740394420673
2198,"('DBEU', 'IJH')",0.024189046334387104
2199,"('DBEU', 'IJJ')",0.04582005974509998
2200,"('DBEU', 'ILCV')",0.0006077819682290177
2201,"('DBEU', 'IMCB')",0.013292018626123211
2202,"('DBEU', 'INDA')",0.0017314307259400747
2203,"('DBEU', 'INDY')",0.0014192429411729933
2204,"('DBEU', 'ISCB')",0.0489898538319095
2205,"('DBEU', 'IUSV')",0.0037788666830790153
2206,"('DBEU', 'IVE')",0.0037115329629464305
2207,"('DBEU', 'IVOO')",0.013314496511696791
2208,"('DBEU', 'IVOV')",0.04148091572960919
2209,"('DBEU', 'IWD')",0.0010225189628620842
2210,"('DBEU', 'IWS')",0.007661047745559918
2211,"('DBEU', 'IWX')",0.0038576674629074836
2212,"('DBEU', 'IYF')",0.013283933434477741
2213,"('DBEU', 'IYM')",0.04886692552170009
2214,"('DBEU', 'JHMM')",0.043228395695284534
2215,"('DBEU', 'JNUG')",0.027064832305708823
2216,"('DBEU', 'JPUS')",0.01446771140541849
2217,"('DBEU', 'KBWP')",0.033880232030212516
2218,"('DBEU', 'KCE')",0.022471288552501387
2219,"('DBEU', 'KSA')",0.03195406549702798
2220,"('DBEU', 'LRGF')",0.021359504604406592
2221,"('DBEU', 'LVHD')",0.00022011868683319456
2222,"('DBEU', 'MDY')",0.013750978016450059
2223,"('DBEU', 'MGV')",0.01795990749906998
2224,"('DBEZ', 'DEUS')",0.027434277726450424
2225,"('DBEZ', 'DGT')",0.014987470381294093
2226,"('DBEZ', 'DTD')",0.02306117450352284
2227,"('DBEZ', 'EVX')",0.04003426073516091
2228,"('DBEZ', 'EWC')",0.025092007425455497
2229,"('DBEZ', 'EWT')",0.03831497372974179
2230,"('DBEZ', 'EXI')",0.006073049552552083
2231,"('DBEZ', 'FEX')",0.031087353723803057
2232,"('DBEZ', 'FFTY')",0.04643940470601319
2233,"('DBEZ', 'FIDU')",0.0056854629523869875
2234,"('DBEZ', 'FIW')",0.048678875939233965
2235,"('DBEZ', 'FMAT')",0.03465831611342759
2236,"('DBEZ', 'FNCL')",0.02838747569818035
2237,"('DBEZ', 'FNDB')",0.042146631350523815
2238,"('DBEZ', 'FNX')",0.03453512015876706
2239,"('DBEZ', 'FSZ')",0.025424546158585068
2240,"('DBEZ', 'FTA')",0.025512916921712668
2241,"('DBEZ', 'FTDS')",0.037729373339483924
2242,"('DBEZ', 'FVD')",0.026275803351821284
2243,"('DBEZ', 'FXR')",0.0029441687225827237
2244,"('DBEZ', 'HEWC')",0.049543902217131064
2245,"('DBEZ', 'HEWJ')",0.034582804177524455
2246,"('DBEZ', 'IAI')",0.00411728727613402
2247,"('DBEZ', 'IGN')",0.019463527653194194
2248,"('DBEZ', 'IJH')",0.02282333737388173
2249,"('DBEZ', 'IJR')",0.04609654118929768
2250,"('DBEZ', 'IJT')",0.04890769449224789
2251,"('DBEZ', 'ILCV')",0.014733235870186314
2252,"('DBEZ', 'IMCB')",0.03123115897713804
2253,"('DBEZ', 'INDA')",0.006074009509558895
2254,"('DBEZ', 'INDY')",0.0014634585382528504
2255,"('DBEZ', 'IUSV')",0.00984914038927482
2256,"('DBEZ', 'IVE')",0.01213311316904282
2257,"('DBEZ', 'IVOO')",0.0233647102630143
2258,"('DBEZ', 'IWD')",0.010924834667930114
2259,"('DBEZ', 'IWX')",0.012339486856511074
2260,"('DBEZ', 'IYF')",0.013853782395204442
2261,"('DBEZ', 'IYG')",0.023726684761779138
2262,"('DBEZ', 'IYJ')",0.04983232282026482
2263,"('DBEZ', 'IYM')",0.04416487976566573
2264,"('DBEZ', 'IYT')",0.02700229514479453
2265,"('DBEZ', 'JHMM')",0.04686417207149901
2266,"('DBEZ', 'JNUG')",0.01500892439821794
2267,"('DBEZ', 'JPUS')",0.022183928101135467
2268,"('DBEZ', 'KBWP')",0.013483651775563099
2269,"('DBEZ', 'KCE')",0.04084230784562418
2270,"('DBEZ', 'LRGF')",0.017108091585733412
2271,"('DBEZ', 'LVHD')",0.010757065954603377
2272,"('DBEZ', 'MDY')",0.02477876678476685
2273,"('DBEZ', 'MGV')",0.03988571411753249
2274,"('DBGR', 'DBJP')",0.009465014278539814
2275,"('DBGR', 'DGRE')",0.015832876420926578
2276,"('DBGR', 'DGT')",0.031279726611632405
2277,"('DBGR', 'DWAS')",0.0344611453087801
2278,"('DBGR', 'DXJ')",0.0431535198748661
2279,"('DBGR', 'EDZ')",0.04144710455324346
2280,"('DBGR', 'EEM')",0.020923734787441146
2281,"('DBGR', 'EEMA')",0.02128900365302224
2282,"('DBGR', 'EEV')",0.03669227757322487
2283,"('DBGR', 'EFNL')",0.04133408577832952
2284,"('DBGR', 'EFU')",0.04202089525933402
2285,"('DBGR', 'EFZ')",0.022908103618003897
2286,"('DBGR', 'EMGF')",0.011948402296112418
2287,"('DBGR', 'EPI')",0.011225925199543603
2288,"('DBGR', 'EPV')",0.03502645559989509
2289,"('DBGR', 'EQAL')",0.04327702026756663
2290,"('DBGR', 'EUM')",0.02640570594208321
2291,"('DBGR', 'EWC')",0.02695817908547943
2292,"('DBGR', 'EWGS')",0.04206135008215884
2293,"('DBGR', 'EWJ')",0.04687719330780943
2294,"('DBGR', 'EWN')",0.028203743682234873
2295,"('DBGR', 'EWT')",0.008816616649624553
2296,"('DBGR', 'EWV')",0.019979585008807046
2297,"('DBGR', 'EWX')",0.010387892226127602
2298,"('DBGR', 'EXI')",0.008715971732881734
2299,"('DBGR', 'FAB')",0.03692004870612072
2300,"('DBGR', 'FDM')",0.038861912940208736
2301,"('DBGR', 'FFTY')",0.025136181558121036
2302,"('DBGR', 'FIDU')",0.013681282557886932
2303,"('DBGR', 'FMAT')",0.006675095205346395
2304,"('DBGR', 'FNDA')",0.04538481777120499
2305,"('DBGR', 'FSZ')",0.009596758750538342
2306,"('DBGR', 'FTA')",0.028744404217132105
2307,"('DBGR', 'FXO')",0.049050025808916674
2308,"('DBGR', 'FXR')",0.037838988609682926
2309,"('DBGR', 'FXZ')",0.02037691534306208
2310,"('DBGR', 'GEM')",0.02271683517067977
2311,"('DBGR', 'GMF')",0.01664354182709679
2312,"('DBGR', 'GRES')",0.040911030020517734
2313,"('DBGR', 'GRID')",0.04377006313670404
2314,"('DBGR', 'HEEM')",0.02402595059891753
2315,"('DBGR', 'HEWJ')",0.013455529984019571
2316,"('DBGR', 'HFXI')",0.03704284271429038
2317,"('DBGR', 'HSCZ')",0.024423770845836013
2318,"('DBGR', 'IAI')",0.029843126261298935
2319,"('DBGR', 'IEMG')",0.013838287235138342
2320,"('DBGR', 'IJH')",0.02524724791056758
2321,"('DBGR', 'INCO')",0.00425006742039524
2322,"('DBGR', 'INDA')",0.0038475741225582993
2323,"('DBGR', 'INDY')",0.006483154230575469
2324,"('DBGR', 'ISCB')",0.025305079452728
2325,"('DBGR', 'ISCF')",0.049783723910036624
2326,"('DBGR', 'ISZE')",0.04972462172963402
2327,"('DBGR', 'ITB')",0.03439866403315737
2328,"('DBGR', 'IVOO')",0.024168896467457082
2329,"('DBGR', 'IVOV')",0.04723512180323202
2330,"('DBGR', 'IWC')",0.03385265977519827
2331,"('DBGR', 'IWD')",0.03618142151466597
2332,"('DBGR', 'IWM')",0.040822132510129464
2333,"('DBGR', 'IWS')",0.02760534838212061
2334,"('DBGR', 'IYM')",0.005443635362938947
2335,"('DBGR', 'IYT')",0.0210466284314897
2336,"('DBGR', 'JNUG')",0.008866053609712678
2337,"('DBGR', 'JPXN')",0.01433172180761181
2338,"('DBGR', 'KBA')",0.017426399479736447
2339,"('DBGR', 'KCE')",0.040383062799771975
2340,"('DBGR', 'KLDW')",0.04184068455380689
2341,"('DBGR', 'LIT')",0.03745742531664136
2342,"('DBGR', 'LRGF')",0.023804260834826143
2343,"('DBJP', 'DDM')",0.04863835114514403
2344,"('DBJP', 'DGRE')",0.024392194842862133
2345,"('DBJP', 'DGRS')",0.03479593022567346
2346,"('DBJP', 'DGT')",0.006754911791742118
2347,"('DBJP', 'DWAS')",0.02092611291685073
2348,"('DBJP', 'EEM')",0.012201942877049681
2349,"('DBJP', 'EEMA')",0.0077438843191084475
2350,"('DBJP', 'EES')",0.04302876624765856
2351,"('DBJP', 'EFA')",0.025429326405622395
2352,"('DBJP', 'EFNL')",0.009470884460341146
2353,"('DBJP', 'EMGF')",0.007557898172542169
2354,"('DBJP', 'EPI')",0.029638621044097556
2355,"('DBJP', 'EUDG')",0.019088885683932428
2356,"('DBJP', 'EUM')",0.03516440031629831
2357,"('DBJP', 'EWC')",0.011666793319022924
2358,"('DBJP', 'EWGS')",0.0035290263666583866
2359,"('DBJP', 'EWJ')",0.03810631454328353
2360,"('DBJP', 'EWMC')",0.02440275837845101
2361,"('DBJP', 'EWQ')",0.001748476948270298
2362,"('DBJP', 'EWSC')",0.04055169826362927
2363,"('DBJP', 'EXI')",0.006540799845832964
2364,"('DBJP', 'EZM')",0.010104290645345895
2365,"('DBJP', 'EZU')",0.02939795641357548
2366,"('DBJP', 'FAB')",0.009803979135688597
2367,"('DBJP', 'FDM')",0.0020938156300901677
2368,"('DBJP', 'FEP')",0.027617791018847808
2369,"('DBJP', 'FEUZ')",0.04645745048786088
2370,"('DBJP', 'FEX')",0.0371390159286038
2371,"('DBJP', 'FEZ')",0.02962635737477345
2372,"('DBJP', 'FFTY')",0.0017214883846240305
2373,"('DBJP', 'FIDU')",0.011358254911305172
2374,"('DBJP', 'FMAT')",0.002115155410084176
2375,"('DBJP', 'FNCL')",0.012599762513829557
2376,"('DBJP', 'FNDA')",0.0379266457820937
2377,"('DBJP', 'FNX')",0.02610303396362529
2378,"('DBJP', 'FSZ')",0.0008861610956620707
2379,"('DBJP', 'FTA')",0.0025208637971569944
2380,"('DBJP', 'FTDS')",0.0020502000161875867
2381,"('DBJP', 'FXD')",0.03958801702427524
2382,"('DBJP', 'FXR')",0.005352376704413017
2383,"('DBJP', 'FXZ')",0.009371552311715726
2384,"('DBJP', 'FYC')",0.0071258030069849074
2385,"('DBJP', 'FYT')",0.015219618691158116
2386,"('DBJP', 'FYX')",0.021515492589393656
2387,"('DBJP', 'GEM')",0.010656522917671978
2388,"('DBJP', 'GMF')",0.012789177954051137
2389,"('DBJP', 'GRES')",0.032400661465024065
2390,"('DBJP', 'GSIE')",0.006304801691720874
2391,"('DBJP', 'GUNR')",0.01110720384195945
2392,"('DBJP', 'HAP')",0.020274775279092046
2393,"('DBJP', 'HAWX')",0.03497746522950455
2394,"('DBJP', 'HEEM')",0.007459906783302048
2395,"('DBJP', 'HEWC')",0.03113549160476462
2396,"('DBJP', 'HEWG')",0.043461532206991046
2397,"('DBJP', 'HFXI')",0.010452547704500813
2398,"('DBJP', 'HSCZ')",0.0014519148657820733
2399,"('DBJP', 'IAI')",0.006903836176597771
2400,"('DBJP', 'IEFA')",0.01009626693289382
2401,"('DBJP', 'IEMG')",0.009086344144070812
2402,"('DBJP', 'IEUR')",0.015017786314787148
2403,"('DBJP', 'IEUS')",0.0056369166343033135
2404,"('DBJP', 'IEV')",0.032444379399318074
2405,"('DBJP', 'IGN')",0.03558429137672108
2406,"('DBJP', 'IJH')",0.011238519326647036
2407,"('DBJP', 'IJJ')",0.019781244587295882
2408,"('DBJP', 'IJK')",0.04082619773441079
2409,"('DBJP', 'IJR')",0.0010592237622661061
2410,"('DBJP', 'IJT')",0.013454998700999428
2411,"('DBJP', 'INCO')",0.0018815749242527987
2412,"('DBJP', 'INDA')",0.010210934346614518
2413,"('DBJP', 'INDY')",0.007213278756652426
2414,"('DBJP', 'IPAC')",0.032257718926520663
2415,"('DBJP', 'ISCB')",0.0027040784976003233
2416,"('DBJP', 'ISCF')",0.008215813764412602
2417,"('DBJP', 'IUSV')",0.03489294828394586
2418,"('DBJP', 'IVE')",0.042188767024458604
2419,"('DBJP', 'IVOG')",0.04169132140728041
2420,"('DBJP', 'IVOO')",0.011825507608874908
2421,"('DBJP', 'IVOV')",0.01265232552921888
2422,"('DBJP', 'IWC')",0.002813126848784184
2423,"('DBJP', 'IWD')",0.036783510466544676
2424,"('DBJP', 'IWM')",0.0014774832816373264
2425,"('DBJP', 'IWN')",0.04634111459787458
2426,"('DBJP', 'IWO')",0.0255923698306619
2427,"('DBJP', 'IXUS')",0.0064903277290537745
2428,"('DBJP', 'IYF')",0.04447665926747633
2429,"('DBJP', 'IYG')",0.01644217590147753
2430,"('DBJP', 'IYM')",0.0008437237405272098
2431,"('DBJP', 'IYT')",0.004235797044531066
2432,"('DBJP', 'JNUG')",0.03623160444324584
2433,"('DBJP', 'JPUS')",0.03512333462248683
2434,"('DBJP', 'KCE')",0.04688210170111459
2435,"('DBJP', 'KLDW')",0.015293927430308413
2436,"('DBJP', 'LRGF')",0.005864532878047477
2437,"('DBJP', 'MDY')",0.012043651651089414
2438,"('DBJP', 'MDYG')",0.038452735836379176
2439,"('DBJP', 'MDYV')",0.022507419910533562
2440,"('DDIV', 'EPI')",0.030145295311214772
2441,"('DDM', 'FFTY')",0.011198517220094923
2442,"('DDM', 'HEWJ')",0.009385674521103195
2443,"('DDM', 'JNUG')",0.0027879483594842633
2444,"('DEEF', 'DGRE')",0.0005714346361449742
2445,"('DEEF', 'DGS')",0.0007482154757644857
2446,"('DEEF', 'EEM')",0.009177082688922672
2447,"('DEEF', 'EEMA')",0.02521659497260709
2448,"('DEEF', 'EEMV')",0.0005005364094795699
2449,"('DEEF', 'EES')",0.034531744423135016
2450,"('DEEF', 'EET')",0.013265846866726747
2451,"('DEEF', 'EFA')",0.006978784971682969
2452,"('DEEF', 'EMGF')",0.0034790995259151593
2453,"('DEEF', 'EPI')",0.011350980511302199
2454,"('DEEF', 'EPP')",0.03162094979091001
2455,"('DEEF', 'EWI')",0.00996688722527266
2456,"('DEEF', 'EWQ')",0.03946051563588518
2457,"('DEEF', 'EWX')",0.0010459357359320473
2458,"('DEEF', 'EZU')",0.003818044212152103
2459,"('DEEF', 'FDM')",0.043510089745183146
2460,"('DEEF', 'FEMS')",0.0041512939809249935
2461,"('DEEF', 'FEP')",0.0024247225781556373
2462,"('DEEF', 'FEUZ')",0.008114732494446714
2463,"('DEEF', 'FEZ')",0.04742226399223992
2464,"('DEEF', 'FGM')",0.007122598206085953
2465,"('DEEF', 'FNDC')",0.006474923475028506
2466,"('DEEF', 'FNDE')",0.014902713290405599
2467,"('DEEF', 'FNDF')",0.04814825948513942
2468,"('DEEF', 'FTA')",0.04610981706478411
2469,"('DEEF', 'FXZ')",0.023992596643319025
2470,"('DEEF', 'GEM')",0.003558218166325024
2471,"('DEEF', 'GMF')",0.040321496428034634
2472,"('DEEF', 'GNR')",0.005648113337181048
2473,"('DEEF', 'GRES')",0.0025348483425728357
2474,"('DEEF', 'GSIE')",0.02145409007356976
2475,"('DEEF', 'GUNR')",0.0004991638301505616
2476,"('DEEF', 'HAP')",0.002605301184913342
2477,"('DEEF', 'HEEM')",0.048702094421149894
2478,"('DEEF', 'HSCZ')",0.021470322803977784
2479,"('DEEF', 'IDLB')",0.025746114884317974
2480,"('DEEF', 'IEFA')",0.0057665448733917445
2481,"('DEEF', 'IEMG')",0.0042593120702689585
2482,"('DEEF', 'IEUS')",0.028835900095004124
2483,"('DEEF', 'IEV')",0.041331366895223744
2484,"('DEEF', 'IFV')",0.013848090443941584
2485,"('DEEF', 'IJS')",0.029378362912399012
2486,"('DEEF', 'INCO')",8.671817734001723e-05
2487,"('DEEF', 'INDA')",0.0021044941666611633
2488,"('DEEF', 'INDY')",0.01192862687139365
2489,"('DEEF', 'IPAC')",0.007828097100760158
2490,"('DEEF', 'IPKW')",0.00012054530230352445
2491,"('DEEF', 'ISCF')",0.0056685279836551595
2492,"('DEEF', 'ISZE')",0.0010833562508542683
2493,"('DEEF', 'IXUS')",0.000933094140575205
2494,"('DEEF', 'IYM')",0.010893787535008232
2495,"('DEEF', 'JPEM')",0.03174275812762139
2496,"('DEEP', 'ENOR')",0.007528531447222245
2497,"('DEEP', 'EWI')",0.02781637286913496
2498,"('DEEP', 'FKU')",0.024776851446487273
2499,"('DEEP', 'GNR')",0.027819283998231702
2500,"('DEF', 'DGRO')",0.02147179414158761
2501,"('DEF', 'EWL')",0.049087141740346896
2502,"('DEF', 'IBB')",0.015203260588537326
2503,"('DEF', 'IHDG')",0.04151591336984905
2504,"('DEF', 'IXJ')",0.03282404291578961
2505,"('DEF', 'IYC')",0.045626378157545715
2506,"('DEF', 'IYH')",0.039215599064541536
2507,"('DEF', 'JNUG')",0.009330997191055469
2508,"('DEF', 'JXI')",0.040555682077302764
2509,"('DEM', 'DFE')",0.011744691037530557
2510,"('DEM', 'DFJ')",0.012259273704355861
2511,"('DEM', 'DIG')",0.01826408222588648
2512,"('DEM', 'DIM')",0.002740459682304913
2513,"('DEM', 'DIV')",0.015169335688892586
2514,"('DEM', 'DLS')",0.016218200051222154
2515,"('DEM', 'DOL')",0.0013011287463164463
