,pair,data,sharpe
78,"[('DRIP', 'EIS')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.308467
2021-12-28    1.307288
2021-12-29    1.305364
2021-12-30    1.301289
2021-12-31    1.300229
Name: cum_rets, Length: 1511, dtype: float64",0.6642337081798593
79,"[('DRIP', 'EPI')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.310296
2021-12-28    1.308714
2021-12-29    1.308539
2021-12-30    1.304348
2021-12-31    1.303489
Name: cum_rets, Length: 1511, dtype: float64",0.6259610911384075
80,"[('DRIP', 'EUDV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.256516
2021-12-28    1.254593
2021-12-29    1.254126
2021-12-30    1.248815
2021-12-31    1.248191
Name: cum_rets, Length: 1511, dtype: float64",0.560621293413575
81,"[('DRIP', 'EWSC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.360366
2021-12-28    1.358146
2021-12-29    1.357206
2021-12-30    1.352538
2021-12-31    1.351819
Name: cum_rets, Length: 1511, dtype: float64",0.7200922532004599
82,"[('DRIP', 'EZM')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.346646
2021-12-28    1.344679
2021-12-29    1.344305
2021-12-30    1.339518
2021-12-31    1.338821
Name: cum_rets, Length: 1511, dtype: float64",0.6801634665696783
83,"[('DRIP', 'FMAT')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.288387
2021-12-28    1.286870
2021-12-29    1.286331
2021-12-30    1.281411
2021-12-31    1.281200
Name: cum_rets, Length: 1511, dtype: float64",0.5594674171813532
84,"[('DRIP', 'FNX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.318111
2021-12-28    1.315880
2021-12-29    1.315282
2021-12-30    1.310652
2021-12-31    1.309895
Name: cum_rets, Length: 1511, dtype: float64",0.6546955348872054
85,"[('DRIP', 'FTDS')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.301494
2021-12-28    1.299316
2021-12-29    1.298379
2021-12-30    1.295009
2021-12-31    1.292442
Name: cum_rets, Length: 1511, dtype: float64",0.6158517812084798
86,"[('DRIP', 'FYT')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.386145
2021-12-28    1.384158
2021-12-29    1.383586
2021-12-30    1.378474
2021-12-31    1.377858
Name: cum_rets, Length: 1511, dtype: float64",0.7205639902449317
87,"[('DRIP', 'FYX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.310103
2021-12-28    1.307594
2021-12-29    1.307083
2021-12-30    1.302235
2021-12-31    1.301446
Name: cum_rets, Length: 1511, dtype: float64",0.6263466507460839
88,"[('DRIP', 'HEWJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.281857
2021-12-28    1.279891
2021-12-29    1.278192
2021-12-30    1.273556
2021-12-31    1.273002
Name: cum_rets, Length: 1511, dtype: float64",0.5930045571674463
89,"[('DRIP', 'IGN')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.252166
2021-12-28    1.252166
2021-12-29    1.252166
2021-12-30    1.252166
2021-12-31    1.252166
Name: cum_rets, Length: 1511, dtype: float64",0.5334236549625733
90,"[('DRIP', 'IJT')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.265589
2021-12-28    1.262657
2021-12-29    1.262435
2021-12-30    1.257412
2021-12-31    1.256518
Name: cum_rets, Length: 1511, dtype: float64",0.5543659217872745
91,"[('DRIP', 'INDA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.331552
2021-12-28    1.329954
2021-12-29    1.329981
2021-12-30    1.325692
2021-12-31    1.325243
Name: cum_rets, Length: 1511, dtype: float64",0.668625610750147
92,"[('DRIP', 'IVOO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.312421
2021-12-28    1.310250
2021-12-29    1.309750
2021-12-30    1.304979
2021-12-31    1.304286
Name: cum_rets, Length: 1511, dtype: float64",0.6649438156599544
93,"[('DRIP', 'IWC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.296956
2021-12-28    1.293635
2021-12-29    1.292193
2021-12-30    1.288260
2021-12-31    1.287569
Name: cum_rets, Length: 1511, dtype: float64",0.608361961017407
94,"[('DRIP', 'IWM')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.275601
2021-12-28    1.272851
2021-12-29    1.271955
2021-12-30    1.267553
2021-12-31    1.266579
Name: cum_rets, Length: 1511, dtype: float64",0.586403092530212
95,"[('DRIP', 'IWS')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.315174
2021-12-28    1.313249
2021-12-29    1.312546
2021-12-30    1.307919
2021-12-31    1.307264
Name: cum_rets, Length: 1511, dtype: float64",0.6634935665982276
96,"[('DRIP', 'IYT')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.292403
2021-12-28    1.290394
2021-12-29    1.289503
2021-12-30    1.284693
2021-12-31    1.284169
Name: cum_rets, Length: 1511, dtype: float64",0.6237041638576843
97,"[('DRIP', 'KCE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.326268
2021-12-28    1.323559
2021-12-29    1.321645
2021-12-30    1.316892
2021-12-31    1.315837
Name: cum_rets, Length: 1511, dtype: float64",0.6426292739737773
98,"[('DSI', 'FAZ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.189406
2021-12-28    1.189406
2021-12-29    1.189406
2021-12-30    1.189406
2021-12-31    1.189406
Name: cum_rets, Length: 1511, dtype: float64",0.5096489847283789
99,"[('DTH', 'GDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.165081
2021-12-28    1.165081
2021-12-29    1.165081
2021-12-30    1.165081
2021-12-31    1.165081
Name: cum_rets, Length: 1511, dtype: float64",0.63457427089607
100,"[('DTH', 'GDXJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.238308
2021-12-28    1.238308
2021-12-29    1.238308
2021-12-30    1.238308
2021-12-31    1.238308
Name: cum_rets, Length: 1511, dtype: float64",0.825842886376206
101,"[('DTH', 'GOEX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.201747
2021-12-28    1.201747
2021-12-29    1.201747
2021-12-30    1.201747
2021-12-31    1.201747
Name: cum_rets, Length: 1511, dtype: float64",0.5808826770852707
102,"[('DUST', 'DVYA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.300033
2021-12-28    1.300033
2021-12-29    1.300033
2021-12-30    1.300033
2021-12-31    1.300033
Name: cum_rets, Length: 1511, dtype: float64",0.5932739926760925
103,"[('DUST', 'ECH')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.336232
2021-12-28    1.336232
2021-12-29    1.336232
2021-12-30    1.336232
2021-12-31    1.336232
Name: cum_rets, Length: 1511, dtype: float64",0.6387505438673139
104,"[('DUST', 'EINC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.280264
2021-12-28    1.280264
2021-12-29    1.280264
2021-12-30    1.280264
2021-12-31    1.280264
Name: cum_rets, Length: 1511, dtype: float64",0.5472460974019577
105,"[('DUST', 'EWM')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.413601
2021-12-28    1.413601
2021-12-29    1.413601
2021-12-30    1.413601
2021-12-31    1.413601
Name: cum_rets, Length: 1511, dtype: float64",0.8222913475977985
106,"[('DUST', 'EZA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.401604
2021-12-28    1.401604
2021-12-29    1.401604
2021-12-30    1.401604
2021-12-31    1.401604
Name: cum_rets, Length: 1511, dtype: float64",0.7226997994091687
107,"[('DUST', 'FILL')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.327443
2021-12-28    1.325031
2021-12-29    1.324517
2021-12-30    1.328569
2021-12-31    1.331690
Name: cum_rets, Length: 1511, dtype: float64",0.5872182142477983
108,"[('DUST', 'FPXI')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.407762
2021-12-28    1.407762
2021-12-29    1.407762
2021-12-30    1.407762
2021-12-31    1.407762
Name: cum_rets, Length: 1511, dtype: float64",0.8490046707105431
109,"[('DUST', 'HDGE')]","Date
2016-01-04        NaN
2016-01-05    1.00000
2016-01-06    1.00000
2016-01-07    1.00000
2016-01-08    1.00000
               ...   
2021-12-27    1.34967
2021-12-28    1.34967
2021-12-29    1.34967
2021-12-30    1.34967
2021-12-31    1.34967
Name: cum_rets, Length: 1511, dtype: float64",0.7964184157295102
110,"[('DUST', 'IBB')]","Date
2016-01-04        NaN
2016-01-05    1.00000
2016-01-06    1.00000
2016-01-07    1.00000
2016-01-08    1.00000
               ...   
2021-12-27    1.35977
2021-12-28    1.35977
2021-12-29    1.35977
2021-12-30    1.35977
2021-12-31    1.35977
Name: cum_rets, Length: 1511, dtype: float64",0.8238817831831106
111,"[('DUST', 'ICLN')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.406661
2021-12-28    1.406661
2021-12-29    1.406661
2021-12-30    1.406661
2021-12-31    1.406661
Name: cum_rets, Length: 1511, dtype: float64",0.7142270445636651
112,"[('DUST', 'IDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.292275
2021-12-28    1.292275
2021-12-29    1.292275
2021-12-30    1.292275
2021-12-31    1.292275
Name: cum_rets, Length: 1511, dtype: float64",0.5464214898407512
113,"[('DUST', 'IHE')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.378979
2021-12-28    1.378979
2021-12-29    1.378979
2021-12-30    1.378979
2021-12-31    1.378979
Name: cum_rets, Length: 1511, dtype: float64",0.892309146755943
114,"[('DUST', 'ILF')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.324458
2021-12-28    1.322144
2021-12-29    1.321142
2021-12-30    1.330567
2021-12-31    1.330567
Name: cum_rets, Length: 1511, dtype: float64",0.5834991047393487
115,"[('DUST', 'IPO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.406015
2021-12-28    1.406015
2021-12-29    1.406015
2021-12-30    1.406015
2021-12-31    1.406015
Name: cum_rets, Length: 1511, dtype: float64",0.795595866345352
116,"[('DUST', 'ISRA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.497132
2021-12-28    1.497132
2021-12-29    1.497132
2021-12-30    1.497132
2021-12-31    1.497132
Name: cum_rets, Length: 1511, dtype: float64",0.9625465091296468
117,"[('DUST', 'ITEQ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.461557
2021-12-28    1.461557
2021-12-29    1.461557
2021-12-30    1.461557
2021-12-31    1.461557
Name: cum_rets, Length: 1511, dtype: float64",0.9151402262120826
118,"[('DUST', 'IXC')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.310589
2021-12-28    1.308311
2021-12-29    1.308224
2021-12-30    1.312484
2021-12-31    1.315206
Name: cum_rets, Length: 1511, dtype: float64",0.5724270955535847
119,"[('DUST', 'JNUG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.718429
2021-12-28    1.718429
2021-12-29    1.718429
2021-12-30    1.718429
2021-12-31    1.718429
Name: cum_rets, Length: 1511, dtype: float64",0.6999764181342644
120,"[('DUST', 'KBA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.434795
2021-12-28    1.434795
2021-12-29    1.434795
2021-12-30    1.434795
2021-12-31    1.434795
Name: cum_rets, Length: 1511, dtype: float64",0.9801173421243982
121,"[('DUST', 'LABD')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.338716
2021-12-28    1.338716
2021-12-29    1.338716
2021-12-30    1.338716
2021-12-31    1.338716
Name: cum_rets, Length: 1511, dtype: float64",0.5770744587917999
122,"[('DUST', 'MLPA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.313273
2021-12-28    1.311932
2021-12-29    1.312758
2021-12-30    1.318261
2021-12-31    1.318261
Name: cum_rets, Length: 1511, dtype: float64",0.5803475102735015
123,"[('DUST', 'MLPB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.396273
2021-12-28    1.394903
2021-12-29    1.395043
2021-12-30    1.401220
2021-12-31    1.401220
Name: cum_rets, Length: 1511, dtype: float64",0.6807120427807681
124,"[('DUST', 'MLPO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.641325
2021-12-28    1.641325
2021-12-29    1.641325
2021-12-30    1.641325
2021-12-31    1.641325
Name: cum_rets, Length: 1511, dtype: float64",0.7814055751045919
125,"[('DVYA', 'GDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.145602
2021-12-28    1.145602
2021-12-29    1.145602
2021-12-30    1.145602
2021-12-31    1.145602
Name: cum_rets, Length: 1511, dtype: float64",0.5491009405643613
126,"[('DVYE', 'GDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.240805
2021-12-28    1.240805
2021-12-29    1.240805
2021-12-30    1.240805
2021-12-31    1.240805
Name: cum_rets, Length: 1511, dtype: float64",0.9264670921340881
127,"[('DVYE', 'GDXJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.269626
2021-12-28    1.269626
2021-12-29    1.269626
2021-12-30    1.269626
2021-12-31    1.269626
Name: cum_rets, Length: 1511, dtype: float64",0.9775413827480406
128,"[('DXD', 'IBB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.152217
2021-12-28    1.152217
2021-12-29    1.152217
2021-12-30    1.152217
2021-12-31    1.152217
Name: cum_rets, Length: 1511, dtype: float64",0.6316791371112345
129,"[('DXD', 'IYW')]","Date
2016-01-04        NaN
2016-01-05    1.00000
2016-01-06    1.00000
2016-01-07    1.00000
2016-01-08    1.00000
               ...   
2021-12-27    1.15819
2021-12-28    1.15819
2021-12-29    1.15819
2021-12-30    1.15819
2021-12-31    1.15819
Name: cum_rets, Length: 1511, dtype: float64",0.5147103636822723
130,"[('ECH', 'GDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.281852
2021-12-28    1.283254
2021-12-29    1.283541
2021-12-30    1.280288
2021-12-31    1.279514
Name: cum_rets, Length: 1511, dtype: float64",0.9338398399590673
131,"[('ECH', 'MJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.173797
2021-12-28    1.179792
2021-12-29    1.184791
2021-12-30    1.184791
2021-12-31    1.184791
Name: cum_rets, Length: 1511, dtype: float64",0.5951011179817408
132,"[('EDIV', 'GDX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.224114
2021-12-28    1.224114
2021-12-29    1.224114
2021-12-30    1.224114
2021-12-31    1.224114
Name: cum_rets, Length: 1511, dtype: float64",0.82078490171938
133,"[('EDIV', 'GDXJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.171232
2021-12-28    1.171232
2021-12-29    1.171232
2021-12-30    1.171232
2021-12-31    1.171232
Name: cum_rets, Length: 1511, dtype: float64",0.5886898134887653
134,"[('EDIV', 'GOEX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.195738
2021-12-28    1.195738
2021-12-29    1.195738
2021-12-30    1.195738
2021-12-31    1.195738
Name: cum_rets, Length: 1511, dtype: float64",0.5490941020277497
135,"[('EDIV', 'JDST')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.426188
2021-12-28    1.426188
2021-12-29    1.426188
2021-12-30    1.426188
2021-12-31    1.426188
Name: cum_rets, Length: 1511, dtype: float64",0.5590206003364259
136,"[('EDZ', 'ERTH')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.368450
2021-12-28    1.366268
2021-12-29    1.363887
2021-12-30    1.373171
2021-12-31    1.370634
Name: cum_rets, Length: 1511, dtype: float64",0.8254825190545484
137,"[('EDZ', 'EWV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.295836
2021-12-28    1.295836
2021-12-29    1.295836
2021-12-30    1.295836
2021-12-31    1.295836
Name: cum_rets, Length: 1511, dtype: float64",1.3501790422555757
138,"[('EDZ', 'FPX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.351403
2021-12-28    1.348275
2021-12-29    1.345797
2021-12-30    1.353052
2021-12-31    1.349886
Name: cum_rets, Length: 1511, dtype: float64",0.7908374606382832
139,"[('EDZ', 'FPXI')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.364612
2021-12-28    1.362445
2021-12-29    1.359800
2021-12-30    1.368016
2021-12-31    1.365209
Name: cum_rets, Length: 1511, dtype: float64",0.8358505034973781
140,"[('EDZ', 'FV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.372090
2021-12-28    1.370302
2021-12-29    1.368208
2021-12-30    1.374132
2021-12-31    1.371361
Name: cum_rets, Length: 1511, dtype: float64",0.7973254489766627
141,"[('EDZ', 'FXH')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.321492
2021-12-28    1.319399
2021-12-29    1.317571
2021-12-30    1.324808
2021-12-31    1.324808
Name: cum_rets, Length: 1511, dtype: float64",0.7943844337687254
142,"[('EDZ', 'GURU')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.354493
2021-12-28    1.352573
2021-12-29    1.349358
2021-12-30    1.357543
2021-12-31    1.354023
Name: cum_rets, Length: 1511, dtype: float64",0.7831501242409564
143,"[('EDZ', 'HACK')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.373088
2021-12-28    1.370795
2021-12-29    1.368319
2021-12-30    1.375819
2021-12-31    1.371749
Name: cum_rets, Length: 1511, dtype: float64",0.8601041638340431
144,"[('EDZ', 'IBB')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.311059
2021-12-28    1.308750
2021-12-29    1.306931
2021-12-30    1.314500
2021-12-31    1.310847
Name: cum_rets, Length: 1511, dtype: float64",0.7634459752835768
145,"[('EDZ', 'IMTM')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.356326
2021-12-28    1.354541
2021-12-29    1.352454
2021-12-30    1.358431
2021-12-31    1.355752
Name: cum_rets, Length: 1511, dtype: float64",0.7979490356504116
146,"[('EDZ', 'IPO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.345601
2021-12-28    1.340772
2021-12-29    1.337347
2021-12-30    1.347839
2021-12-31    1.343359
Name: cum_rets, Length: 1511, dtype: float64",0.7168176316023418
147,"[('EDZ', 'ISCG')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.393552
2021-12-28    1.390649
2021-12-29    1.388440
2021-12-30    1.395672
2021-12-31    1.392412
Name: cum_rets, Length: 1511, dtype: float64",0.838024156608962
148,"[('EDZ', 'ISRA')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.387645
2021-12-28    1.386559
2021-12-29    1.383257
2021-12-30    1.390531
2021-12-31    1.387332
Name: cum_rets, Length: 1511, dtype: float64",0.8653342977515646
149,"[('EDZ', 'IWO')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.308253
2021-12-28    1.305730
2021-12-29    1.303443
2021-12-30    1.310443
2021-12-31    1.307191
Name: cum_rets, Length: 1511, dtype: float64",0.736708765232926
150,"[('EDZ', 'LABD')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.344092
2021-12-28    1.351112
2021-12-29    1.351112
2021-12-30    1.351112
2021-12-31    1.351112
Name: cum_rets, Length: 1511, dtype: float64",0.9580434767356861
151,"[('EELV', 'GOEX')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.198489
2021-12-28    1.199655
2021-12-29    1.200313
2021-12-30    1.202053
2021-12-31    1.199968
Name: cum_rets, Length: 1511, dtype: float64",0.5563919062805285
152,"[('EEMO', 'LABU')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.306361
2021-12-28    1.306361
2021-12-29    1.306361
2021-12-30    1.306361
2021-12-31    1.306361
Name: cum_rets, Length: 1511, dtype: float64",0.6025763884246131
153,"[('EET', 'LABU')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.258114
2021-12-28    1.258114
2021-12-29    1.258114
2021-12-30    1.258114
2021-12-31    1.258114
Name: cum_rets, Length: 1511, dtype: float64",0.5793851880406621
154,"[('EEV', 'EWJ')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.219092
2021-12-28    1.219092
2021-12-29    1.219092
2021-12-30    1.219092
2021-12-31    1.219092
Name: cum_rets, Length: 1511, dtype: float64",0.6999202946962579
155,"[('EEV', 'FPXI')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.181532
2021-12-28    1.180077
2021-12-29    1.178496
2021-12-30    1.183774
2021-12-31    1.182709
Name: cum_rets, Length: 1511, dtype: float64",0.5106860251369713
156,"[('EEV', 'FV')]","Date
2016-01-04         NaN
2016-01-05    1.000000
2016-01-06    1.000000
2016-01-07    1.000000
2016-01-08    1.000000
                ...   
2021-12-27    1.250970
2021-12-28    1.249841
2021-12-29    1.248744
2021-12-30    1.251886
2021-12-31    1.251886
Name: cum_rets, Length: 1511, dtype: float64",0.6541383502082825
