,pairs,p_values
6072,"('CHIX', 'CWI')",0.019899835103152897
6073,"('CHIX', 'CXSE')",0.03477069219208672
6074,"('CHIX', 'CZA')",0.02371351357245282
6075,"('CHIX', 'DAX')",0.013303541339097339
6076,"('CHIX', 'DBEF')",0.019711889377440985
6077,"('CHIX', 'DBEM')",0.031254565655308986
6078,"('CHIX', 'DBEU')",0.01559485975693355
6079,"('CHIX', 'DBEZ')",0.01886694230741052
6080,"('CHIX', 'DBGR')",0.027327143322727766
6081,"('CHIX', 'DBJP')",0.02296847058392698
6082,"('CHIX', 'DDIV')",0.005671570162531103
6083,"('CHIX', 'DDM')",0.02082965894866136
6084,"('CHIX', 'DEEF')",0.005746706635753432
6085,"('CHIX', 'DEEP')",0.006000707073573299
6086,"('CHIX', 'DEF')",0.0196960243935464
6087,"('CHIX', 'DEM')",0.0014995997481568651
6088,"('CHIX', 'DES')",0.010740523344603585
6089,"('CHIX', 'DEUS')",0.013336527344630884
6090,"('CHIX', 'DEW')",0.047775135235358306
6091,"('CHIX', 'DFE')",0.010077735033646095
6092,"('CHIX', 'DFJ')",0.007604462263455737
6093,"('CHIX', 'DGRE')",0.024370482926927194
6094,"('CHIX', 'DGRO')",0.01573319541922065
6095,"('CHIX', 'DGRS')",0.01044187297793986
6096,"('CHIX', 'DGRW')",0.017675270304104797
6097,"('CHIX', 'DGS')",0.0033070143806553753
6098,"('CHIX', 'DGT')",0.035811308177011766
6099,"('CHIX', 'DHS')",0.027041700720066692
6100,"('CHIX', 'DIA')",0.021897514835545688
6101,"('CHIX', 'DIG')",0.0067202839087171255
6102,"('CHIX', 'DIM')",0.006811924931657287
6103,"('CHIX', 'DIV')",0.012997004873031298
6104,"('CHIX', 'DJD')",0.03713295127524998
6105,"('CHIX', 'DLN')",0.016770915896806134
6106,"('CHIX', 'DLS')",0.006323799609861789
6107,"('CHIX', 'DNL')",0.032902002751513844
6108,"('CHIX', 'DOG')",0.014667900690484336
6109,"('CHIX', 'DOL')",0.015016288357286706
6110,"('CHIX', 'DON')",0.010355168133473416
6111,"('CHIX', 'DPST')",0.005208694898620694
6112,"('CHIX', 'DRIP')",0.006709707016389788
6113,"('CHIX', 'DSI')",0.012072547976315977
6114,"('CHIX', 'DTD')",0.015454716092620635
6115,"('CHIX', 'DTH')",0.0073136269507322535
6116,"('CHIX', 'DUG')",0.005399539753033664
6117,"('CHIX', 'DUST')",0.028689734883893696
6118,"('CHIX', 'DVY')",0.021814411089680578
6119,"('CHIX', 'DVYA')",0.007965012540385506
6120,"('CHIX', 'DVYE')",0.02108364211704858
6121,"('CHIX', 'DWAS')",0.010636294288430404
6122,"('CHIX', 'DWM')",0.008820512181521686
6123,"('CHIX', 'DWX')",0.006567120545289203
6124,"('CHIX', 'DXD')",0.014415667372639785
6125,"('CHIX', 'DXGE')",0.030266524327265697
6126,"('CHIX', 'DXJ')",0.02431474516040333
6127,"('CHIX', 'DXJS')",0.020326454088627627
6128,"('CHIX', 'ECH')",0.015390991750413297
6129,"('CHIX', 'ECNS')",0.0324687761602225
6130,"('CHIX', 'ECON')",0.034219197803829815
6131,"('CHIX', 'EDC')",0.02305882150534818
6132,"('CHIX', 'EDEN')",0.010724499671304311
6133,"('CHIX', 'EDIV')",0.01211998370457046
6134,"('CHIX', 'EDOG')",0.020305362790992917
6135,"('CHIX', 'EDZ')",0.038388138586104834
6136,"('CHIX', 'EELV')",0.025847146348888267
6137,"('CHIX', 'EEM')",0.02488745729083199
6138,"('CHIX', 'EEMA')",0.027368956626440934
6139,"('CHIX', 'EEMO')",0.03419453752762515
6140,"('CHIX', 'EEMS')",0.03041818281389437
6141,"('CHIX', 'EES')",0.00428658653869917
6142,"('CHIX', 'EET')",0.024859396984881807
6143,"('CHIX', 'EEV')",0.03821991059668122
6144,"('CHIX', 'EFA')",0.01612315722207167
6145,"('CHIX', 'EFAD')",0.005848780458083923
6146,"('CHIX', 'EFAV')",0.009138865137073638
6147,"('CHIX', 'EFG')",0.02157921074146855
6148,"('CHIX', 'EFNL')",0.005630076169510909
6149,"('CHIX', 'EFO')",0.015894503323990006
6150,"('CHIX', 'EFU')",0.029071561665380084
6151,"('CHIX', 'EFV')",0.015686555112408275
6152,"('CHIX', 'EFZ')",0.029290615444459267
6153,"('CHIX', 'EGPT')",0.02406328487887558
6154,"('CHIX', 'EIDO')",0.0160341113903004
6155,"('CHIX', 'EINC')",0.02520767879893997
6156,"('CHIX', 'EIRL')",0.013915530377235703
6157,"('CHIX', 'EIS')",0.008160123663146964
6158,"('CHIX', 'EMFM')",0.024702941993267294
6159,"('CHIX', 'EMGF')",0.01429391804103938
6160,"('CHIX', 'EMIF')",0.04733301697806682
6161,"('CHIX', 'EMLP')",0.03382040916942488
6162,"('CHIX', 'EMQQ')",0.018253201552246013
6163,"('CHIX', 'ENFR')",0.027867419541384844
6164,"('CHIX', 'ENOR')",0.02498600716931666
6165,"('CHIX', 'ENZL')",0.0077570798265111035
6166,"('CHIX', 'EPHE')",0.01833879537098526
6167,"('CHIX', 'EPI')",0.024948792629859693
6168,"('CHIX', 'EPOL')",0.012242815297374796
6169,"('CHIX', 'EPP')",0.008668537907905408
6170,"('CHIX', 'EPS')",0.016225296291151076
6171,"('CHIX', 'EPU')",0.02280450504856338
6172,"('CHIX', 'EPV')",0.028228684099850295
6173,"('CHIX', 'EQAL')",0.021566686574517772
6174,"('CHIX', 'EQL')",0.013460103158839675
6175,"('CHIX', 'EQWL')",0.015299443084750742
6176,"('CHIX', 'ERTH')",0.02573584609231498
6177,"('CHIX', 'ERX')",0.006759089153514708
6178,"('CHIX', 'ERY')",0.00521249393147089
6179,"('CHIX', 'ETHO')",0.011994126054794566
6180,"('CHIX', 'EUDG')",0.018924173273107834
6181,"('CHIX', 'EUDV')",0.015650221385288668
6182,"('CHIX', 'EUFN')",0.026903311011922445
6183,"('CHIX', 'EUM')",0.032948454707461584
6184,"('CHIX', 'EURL')",0.021939867128113518
6185,"('CHIX', 'EUSA')",0.018111972274606116
6186,"('CHIX', 'EUSC')",0.023256208997742944
6187,"('CHIX', 'EVX')",0.012024595320873707
6188,"('CHIX', 'EWA')",0.009224295064872622
6189,"('CHIX', 'EWC')",0.022211644747204867
6190,"('CHIX', 'EWD')",0.014871221170644764
6191,"('CHIX', 'EWG')",0.009199801859762421
6192,"('CHIX', 'EWGS')",0.01138328128495128
6193,"('CHIX', 'EWH')",0.009466351354756894
6194,"('CHIX', 'EWI')",0.03120439978918954
6195,"('CHIX', 'EWJ')",0.019565037486985428
6196,"('CHIX', 'EWK')",0.020258737213908196
6197,"('CHIX', 'EWL')",0.024459556933115724
6198,"('CHIX', 'EWM')",0.013879057776445207
6199,"('CHIX', 'EWMC')",0.011203721978870654
6200,"('CHIX', 'EWN')",0.02107116364559814
6201,"('CHIX', 'EWO')",0.02232153484457087
6202,"('CHIX', 'EWP')",0.02098005696422598
6203,"('CHIX', 'EWQ')",0.024416602599825928
6204,"('CHIX', 'EWS')",0.018073767558670475
6205,"('CHIX', 'EWSC')",0.012763173828097175
6206,"('CHIX', 'EWT')",0.026064675577067375
6207,"('CHIX', 'EWU')",0.03426874343078679
6208,"('CHIX', 'EWUS')",0.009612076343271941
6209,"('CHIX', 'EWV')",0.024529638305208875
6210,"('CHIX', 'EWW')",0.022467104825400527
6211,"('CHIX', 'EWX')",0.03685309249566227
6212,"('CHIX', 'EWY')",0.019761349460355345
6213,"('CHIX', 'EWZ')",0.011636297639267995
6214,"('CHIX', 'EWZS')",0.013701813190769005
6215,"('CHIX', 'EXI')",0.027812176276030106
6216,"('CHIX', 'EZA')",0.012267218619341443
6217,"('CHIX', 'EZJ')",0.01978791615470689
6218,"('CHIX', 'EZM')",0.006641569599451645
6219,"('CHIX', 'EZU')",0.019744724166023533
6220,"('CHIX', 'FAB')",0.011724774840717213
6221,"('CHIX', 'FAD')",0.014936457124922432
6222,"('CHIX', 'FAN')",0.0069333664780867246
6223,"('CHIX', 'FAS')",0.01488282072451843
6224,"('CHIX', 'FAZ')",0.010619653232884926
6225,"('CHIX', 'FBGX')",0.015014625527960112
6226,"('CHIX', 'FBT')",0.0029146356900835477
6227,"('CHIX', 'FBZ')",0.00891670573100821
6228,"('CHIX', 'FCA')",0.00171592923299687
6229,"('CHIX', 'FCG')",0.008168755487091563
6230,"('CHIX', 'FCOM')",0.0067942107058594926
6231,"('CHIX', 'FDD')",0.01754467536087591
6232,"('CHIX', 'FDIS')",0.008420254792477589
6233,"('CHIX', 'FDL')",0.015899510082782817
6234,"('CHIX', 'FDM')",0.0053845279099220735
6235,"('CHIX', 'FDN')",0.008250362169278923
6236,"('CHIX', 'FDT')",0.007940397741968117
6237,"('CHIX', 'FDTS')",0.009640736950207741
6238,"('CHIX', 'FEM')",0.007768163579218881
6239,"('CHIX', 'FEMS')",0.00837001470215265
6240,"('CHIX', 'FENY')",0.007457513912119382
6241,"('CHIX', 'FEP')",0.018173457362103834
6242,"('CHIX', 'FEUZ')",0.007857668581342273
6243,"('CHIX', 'FEX')",0.015119561354319161
6244,"('CHIX', 'FEZ')",0.02359265672381329
6245,"('CHIX', 'FFTY')",0.02391340866880519
6246,"('CHIX', 'FGD')",0.009824445179249425
6247,"('CHIX', 'FGM')",0.005080172838739334
6248,"('CHIX', 'FHLC')",0.024783866313333257
6249,"('CHIX', 'FID')",0.0014930837299401557
6250,"('CHIX', 'FIDU')",0.02295645105203177
6251,"('CHIX', 'FILL')",0.008925368577981816
6252,"('CHIX', 'FIW')",0.015248187175367299
6253,"('CHIX', 'FJP')",0.015561336635535288
6254,"('CHIX', 'FKU')",0.016563121652557605
6255,"('CHIX', 'FLN')",0.008981558963174468
6256,"('CHIX', 'FM')",0.02073919565759503
6257,"('CHIX', 'FMAT')",0.017505563954212766
6258,"('CHIX', 'FNCL')",0.013614139160588208
6259,"('CHIX', 'FNDA')",0.010698462448845184
6260,"('CHIX', 'FNDB')",0.010731709867212846
6261,"('CHIX', 'FNDC')",0.01176287160477568
6262,"('CHIX', 'FNDE')",0.03119713914982741
6263,"('CHIX', 'FNDF')",0.030456470980689532
6264,"('CHIX', 'FNDX')",0.010812586699267553
6265,"('CHIX', 'FNI')",0.028122496247403716
6266,"('CHIX', 'FNK')",0.012521184174106147
6267,"('CHIX', 'FNX')",0.017317988403718343
6268,"('CHIX', 'FNY')",0.02690300536581243
6269,"('CHIX', 'FPA')",0.004554645859714117
6270,"('CHIX', 'FPX')",0.023471812941335064
6271,"('CHIX', 'FPXI')",0.007968553622921693
6272,"('CHIX', 'FSTA')",0.019343446922227135
6273,"('CHIX', 'FSZ')",0.023997971083028043
6274,"('CHIX', 'FTA')",0.016880777458926837
6275,"('CHIX', 'FTAG')",0.020463579433422675
6276,"('CHIX', 'FTC')",0.01747991164360816
6277,"('CHIX', 'FTCS')",0.018599067124094763
6278,"('CHIX', 'FTDS')",0.015185291773037903
6279,"('CHIX', 'FTEC')",0.013263287837076669
6280,"('CHIX', 'FTHI')",0.015266906886483743
6281,"('CHIX', 'FTQI')",0.013975227947219391
6282,"('CHIX', 'FTRI')",0.021610797787380762
6283,"('CHIX', 'FUTY')",0.02471177601679501
6284,"('CHIX', 'FV')",0.012920157834876898
6285,"('CHIX', 'FVD')",0.021867681721686887
6286,"('CHIX', 'FXD')",0.01807660645471371
6287,"('CHIX', 'FXG')",0.01078303447941333
6288,"('CHIX', 'FXH')",0.02102815453563997
6289,"('CHIX', 'FXI')",0.03922842299650765
6290,"('CHIX', 'FXL')",0.01391100743421728
6291,"('CHIX', 'FXN')",0.008359797637964482
6292,"('CHIX', 'FXO')",0.014917818972842166
6293,"('CHIX', 'FXR')",0.020655678730551175
6294,"('CHIX', 'FXU')",0.02377029717685878
6295,"('CHIX', 'FXZ')",0.013185569389271401
6296,"('CHIX', 'FYC')",0.00924938429404946
6297,"('CHIX', 'FYLD')",0.0126237762210982
6298,"('CHIX', 'FYT')",0.0057150241891439045
6299,"('CHIX', 'FYX')",0.0059327495462644046
6300,"('CHIX', 'GDX')",0.022761193629726964
6301,"('CHIX', 'GDXJ')",0.030313870877364337
6302,"('CHIX', 'GEM')",0.020719804728092036
6303,"('CHIX', 'GII')",0.025778927384733464
6304,"('CHIX', 'GLCN')",0.030187969432088197
6305,"('CHIX', 'GLIN')",0.026618565518903077
6306,"('CHIX', 'GMF')",0.043458337265703834
6307,"('CHIX', 'GNR')",0.029014680392625055
6308,"('CHIX', 'GOEX')",0.03010208984949064
6309,"('CHIX', 'GREK')",0.014176401740285794
6310,"('CHIX', 'GRES')",0.017504617264629967
6311,"('CHIX', 'GRID')",0.013702925904940419
6312,"('CHIX', 'GSIE')",0.017036745324628524
6313,"('CHIX', 'GSLC')",0.015043290317898042
6314,"('CHIX', 'GUNR')",0.0245072233243916
6315,"('CHIX', 'GURU')",0.020235016396652677
6316,"('CHIX', 'GUSH')",0.010777970449123285
6317,"('CHIX', 'GVAL')",0.020823326175808097
6318,"('CHIX', 'GWX')",0.011671396139341404
6319,"('CHIX', 'GXC')",0.029699493650125645
6320,"('CHIX', 'GXG')",0.024585058465463598
6321,"('CHIX', 'HACK')",0.020196481419430087
6322,"('CHIX', 'HAP')",0.017938529441517467
6323,"('CHIX', 'HDAW')",0.012651326048955514
6324,"('CHIX', 'HDEF')",0.01329239015837546
6325,"('CHIX', 'HDV')",0.021026746948052972
6326,"('CHIX', 'HEDJ')",0.02376775716430415
6327,"('CHIX', 'HEEM')",0.0355282187733871
6328,"('CHIX', 'HEFA')",0.021033242902603555
6329,"('CHIX', 'HEWC')",0.014476112458142416
6330,"('CHIX', 'HEWG')",0.036910542571690526
6331,"('CHIX', 'HEWJ')",0.02380716782895615
6332,"('CHIX', 'HEWU')",0.009611925763372896
6333,"('CHIX', 'HEZU')",0.017948379282631353
6334,"('CHIX', 'HFXI')",0.023328255280857805
6335,"('CHIX', 'HSCZ')",0.023927571091803795
6336,"('CHIX', 'IAI')",0.017466542654176565
6337,"('CHIX', 'IAK')",0.01951999659564929
6338,"('CHIX', 'IAT')",0.007517573554832662
6339,"('CHIX', 'IBB')",0.009915484801781912
6340,"('CHIX', 'ICLN')",0.026218516703143787
6341,"('CHIX', 'IDHQ')",0.020229496678530825
6342,"('CHIX', 'IDLB')",0.004397973458414257
6343,"('CHIX', 'IDLV')",0.01424007254076516
6344,"('CHIX', 'IDMO')",0.020211397612730914
6345,"('CHIX', 'IDOG')",0.014943799275523
6346,"('CHIX', 'IDU')",0.024772001163900714
6347,"('CHIX', 'IDV')",0.005375477682733134
6348,"('CHIX', 'IDX')",0.01669312278039279
6349,"('CHIX', 'IEFA')",0.014580144092477092
6350,"('CHIX', 'IEMG')",0.026041093280506383
6351,"('CHIX', 'IEO')",0.006760838452565585
6352,"('CHIX', 'IEUR')",0.02297953266813317
6353,"('CHIX', 'IEUS')",0.012346890010719357
6354,"('CHIX', 'IEV')",0.026645657779436487
6355,"('CHIX', 'IEZ')",0.040938775010336624
6356,"('CHIX', 'IFV')",0.022074402557665768
6357,"('CHIX', 'IGE')",0.009067387416781926
6358,"('CHIX', 'IGF')",0.026687849878738637
6359,"('CHIX', 'IGM')",0.01767682063360531
6360,"('CHIX', 'IGN')",0.006892439046514229
6361,"('CHIX', 'IGV')",0.026405784571953448
6362,"('CHIX', 'IHDG')",0.024796028685463285
6363,"('CHIX', 'IHE')",0.02338851676096597
6364,"('CHIX', 'IHF')",0.020457623651439206
6365,"('CHIX', 'IHI')",0.024930765199509698
6366,"('CHIX', 'IJH')",0.011818587799806391
6367,"('CHIX', 'IJJ')",0.011235616617437931
6368,"('CHIX', 'IJK')",0.013231254256448045
6369,"('CHIX', 'IJR')",0.009458696225763837
6370,"('CHIX', 'IJS')",0.010712453804836864
6371,"('CHIX', 'IJT')",0.008741026261707216
6372,"('CHIX', 'ILCB')",0.014500693626237555
6373,"('CHIX', 'ILCG')",0.017075771698654162
6374,"('CHIX', 'ILCV')",0.013460627806717036
6375,"('CHIX', 'ILF')",0.01047480997109641
6376,"('CHIX', 'IMCB')",0.015307058004395644
6377,"('CHIX', 'IMCG')",0.019842073630578057
6378,"('CHIX', 'IMCV')",0.010126783615460487
6379,"('CHIX', 'IMLP')",0.03462450500188877
6380,"('CHIX', 'IMOM')",0.009513526748996703
6381,"('CHIX', 'IMTM')",0.02021089795941886
6382,"('CHIX', 'INCO')",0.02565740160415523
6383,"('CHIX', 'INDA')",0.02715179127967842
6384,"('CHIX', 'INDL')",0.025820168473296427
6385,"('CHIX', 'INDY')",0.02665943382678208
6386,"('CHIX', 'INTF')",0.006320475430529235
6387,"('CHIX', 'IOO')",0.015107655505727962
6388,"('CHIX', 'IPAC')",0.010176011243972214
6389,"('CHIX', 'IPAY')",0.006981088233386936
6390,"('CHIX', 'IPKW')",0.008275476647851918
6391,"('CHIX', 'IPO')",0.016179925329368905
6392,"('CHIX', 'IPOS')",0.009066187426147015
6393,"('CHIX', 'IQDE')",0.005922878072921546
6394,"('CHIX', 'IQDF')",0.006633308200237191
6395,"('CHIX', 'IQDY')",0.011682304730301336
6396,"('CHIX', 'IQLT')",0.01631341373474112
6397,"('CHIX', 'ISCB')",0.027821923293654415
6398,"('CHIX', 'ISCF')",0.00956426981905631
6399,"('CHIX', 'ISCG')",0.032556884288228935
6400,"('CHIX', 'ISCV')",0.012066122027469412
6401,"('CHIX', 'ISRA')",0.018383792475730572
6402,"('CHIX', 'ISZE')",0.01034170676560241
6403,"('CHIX', 'ITA')",0.030009944178164123
6404,"('CHIX', 'ITB')",0.009109771795412114
6405,"('CHIX', 'ITEQ')",0.020169060075543033
6406,"('CHIX', 'ITOT')",0.014530825424823597
6407,"('CHIX', 'IUSG')",0.01503103491863928
6408,"('CHIX', 'IUSV')",0.016997569001756804
6409,"('CHIX', 'IVAL')",0.009215869615790484
6410,"('CHIX', 'IVE')",0.01761410540978825
6411,"('CHIX', 'IVLU')",0.0213340284385706
6412,"('CHIX', 'IVOG')",0.01295909787661214
6413,"('CHIX', 'IVOO')",0.011487545441256785
6414,"('CHIX', 'IVOV')",0.010771280328763448
6415,"('CHIX', 'IVV')",0.013944015600638392
6416,"('CHIX', 'IVW')",0.015188460215768328
6417,"('CHIX', 'IWB')",0.01495610859448624
6418,"('CHIX', 'IWC')",0.03791646999717262
6419,"('CHIX', 'IWD')",0.018352630579428757
6420,"('CHIX', 'IWF')",0.01538859857594588
6421,"('CHIX', 'IWL')",0.01464707272941145
6422,"('CHIX', 'IWM')",0.026855474374963932
6423,"('CHIX', 'IWN')",0.014709760632225193
6424,"('CHIX', 'IWO')",0.03323800241712891
6425,"('CHIX', 'IWP')",0.024734979640386373
6426,"('CHIX', 'IWR')",0.01949914539835992
6427,"('CHIX', 'IWS')",0.014243919484388096
6428,"('CHIX', 'IWV')",0.014490008963822151
6429,"('CHIX', 'IWX')",0.021131772854944265
6430,"('CHIX', 'IWY')",0.014747395840461563
6431,"('CHIX', 'IXC')",0.008429363514431756
6432,"('CHIX', 'IXG')",0.022153147660246633
6433,"('CHIX', 'IXJ')",0.02475148721820828
6434,"('CHIX', 'IXN')",0.01365132967452972
6435,"('CHIX', 'IXP')",0.003848996559397233
6436,"('CHIX', 'IXUS')",0.01775955855594725
6437,"('CHIX', 'IYC')",0.01046099437621886
6438,"('CHIX', 'IYE')",0.006442697280385784
6439,"('CHIX', 'IYF')",0.014554216861680278
6440,"('CHIX', 'IYG')",0.016344748430664916
6441,"('CHIX', 'IYH')",0.02480242273458958
6442,"('CHIX', 'IYJ')",0.013145377128948322
6443,"('CHIX', 'IYK')",0.01444866382589041
6444,"('CHIX', 'IYM')",0.02003876440196001
6445,"('CHIX', 'IYT')",0.01127529396989929
6446,"('CHIX', 'IYW')",0.014537931552175132
6447,"('CHIX', 'IYY')",0.01473841341167251
6448,"('CHIX', 'IYZ')",0.005509843214111908
6449,"('CHIX', 'JDST')",0.029479671321787162
6450,"('CHIX', 'JETS')",0.029909355309212522
6451,"('CHIX', 'JHML')",0.013458066869738324
6452,"('CHIX', 'JHMM')",0.012720806495121428
6453,"('CHIX', 'JNUG')",0.030092869483391172
6454,"('CHIX', 'JPEM')",0.004328761812151298
6455,"('CHIX', 'JPIN')",0.003204379030182428
6456,"('CHIX', 'JPUS')",0.013167029967245303
6457,"('CHIX', 'JPXN')",0.017082839456892124
6458,"('CHIX', 'JXI')",0.020462030623282064
6459,"('CHIX', 'KBA')",0.045630859095155366
6460,"('CHIX', 'KBE')",0.006798614291437999
6461,"('CHIX', 'KBWB')",0.010573736409909095
6462,"('CHIX', 'KBWD')",0.03269399772552083
6463,"('CHIX', 'KBWP')",0.031879143008080514
6464,"('CHIX', 'KBWR')",0.004951667758182599
6465,"('CHIX', 'KCE')",0.012289920449557332
6466,"('CHIX', 'KFYP')",0.008850226385925425
6467,"('CHIX', 'KIE')",0.02261303858826403
6468,"('CHIX', 'KLDW')",0.021588457698227627
6469,"('CHIX', 'KORU')",0.019581978097044418
6470,"('CHIX', 'KRE')",0.004737951872679155
6471,"('CHIX', 'KSA')",0.024464058441603275
6472,"('CHIX', 'KWEB')",0.020508154188221613
6473,"('CHIX', 'KXI')",0.02517913615438536
6474,"('CHIX', 'LABD')",0.024442275414908485
6475,"('CHIX', 'LABU')",0.013619835930509883
6476,"('CHIX', 'LGLV')",0.018435514554608984
6477,"('CHIX', 'LIT')",0.016785480583502623
6478,"('CHIX', 'LRGF')",0.019094538582000158
6479,"('CHIX', 'LTL')",0.025057016062201114
6480,"('CHIX', 'LVHD')",0.02022253190480105
6481,"('CHIX', 'MCHI')",0.029941745907578594
6482,"('CHIX', 'MDY')",0.011758589940653904
6483,"('CHIX', 'MDYG')",0.014557901620865503
6484,"('CHIX', 'MDYV')",0.010482923676303
6485,"('CHIX', 'MGC')",0.015060974210348578
6486,"('CHIX', 'MGK')",0.015748424304320344
6487,"('CHIX', 'MGV')",0.016136529980575468
6488,"('CHIX', 'MIDU')",0.013431971698171997
6489,"('CHIX', 'MJ')",0.015158738461297328
6490,"('CHIX', 'MLPA')",0.039242184048465294
6491,"('CHIX', 'MLPB')",0.039873682391133834
6492,"('CHIX', 'MLPO')",0.0013019039598305396
6493,"('CHIX', 'MLPX')",0.02203495143091339
6494,"('CHIX', 'MMTM')",0.009990395448725974
6495,"('CHIX', 'MOAT')",0.024852430868282493
6496,"('CHIX', 'MOO')",0.01642420518205335
6497,"('CHIX', 'MOTI')",0.015775250629716134
6498,"('CHIX', 'MTUM')",0.017543867020474637
6499,"('CHIX', 'MVV')",0.012028905320879595
6500,"('CHIX', 'MXI')",0.02347799197438241
6501,"('CHIX', 'MYY')",0.007909979699240528
6502,"('CHIX', 'MZZ')",0.007735404778942982
6503,"('CHIX', 'NAIL')",0.00997514668161576
6504,"('CHIX', 'NANR')",0.008613530703107
6505,"('CHIX', 'NFRA')",0.002861393945040248
6506,"('CHIX', 'NFTY')",0.024271078501597723
6507,"('CHIX', 'NGE')",0.007340977819840856
6508,"('CHIX', 'NLR')",0.024071461108977565
6509,"('CHIX', 'NOBL')",0.019264220333140035
6510,"('CHIX', 'NORW')",0.009568995240699606
6511,"('CHIX', 'NUGT')",0.022772098067638084
6512,"('CHIX', 'NXTG')",0.013088350809507331
6513,"('CHIX', 'NZAC')",0.02318924763297167
6514,"('CHIX', 'OEF')",0.01452666526489645
6515,"('CHIX', 'OEUR')",0.021452568802364836
6516,"('CHIX', 'OIH')",0.036727679381834105
6517,"('CHIX', 'ONEO')",0.01218464743483124
6518,"('CHIX', 'ONEQ')",0.016011076342193325
6519,"('CHIX', 'ONEV')",0.017334871773789312
6520,"('CHIX', 'ONEY')",0.02157182044259758
6521,"('CHIX', 'OUSA')",0.019018200446714983
6522,"('CHIX', 'PAK')",0.008362789842129025
6523,"('CHIX', 'PBD')",0.030434266226622396
6524,"('CHIX', 'PBE')",0.014387279511675271
6525,"('CHIX', 'PBJ')",0.009654216276705463
6526,"('CHIX', 'PBS')",0.028586125544894186
6527,"('CHIX', 'PBW')",0.033224017502035144
6528,"('CHIX', 'PDN')",0.007644552176803699
6529,"('CHIX', 'PDP')",0.01822357377284581
6530,"('CHIX', 'PEJ')",0.0331801799961579
6531,"('CHIX', 'PEX')",0.008919858598213856
6532,"('CHIX', 'PEY')",0.04942503465647544
6533,"('CHIX', 'PEZ')",0.01096827739210508
6534,"('CHIX', 'PFI')",0.014170056404202484
6535,"('CHIX', 'PFM')",0.01565710594656318
6536,"('CHIX', 'PGAL')",0.019776746184628463
6537,"('CHIX', 'PGJ')",0.023660270951962464
6538,"('CHIX', 'PHDG')",0.014433369914851885
6539,"('CHIX', 'PHO')",0.020682249573912192
6540,"('CHIX', 'PICK')",0.015241430675569835
6541,"('CHIX', 'PID')",0.02757970972231878
6542,"('CHIX', 'PIN')",0.027678261436916842
6543,"('CHIX', 'PIO')",0.02369888815767472
6544,"('CHIX', 'PIZ')",0.020886068570982814
6545,"('CHIX', 'PJP')",0.03083747478767816
6546,"('CHIX', 'PKB')",0.009656658871459492
6547,"('CHIX', 'PKW')",0.01627227476886545
6548,"('CHIX', 'PNQI')",0.008488285407266344
6549,"('CHIX', 'PPA')",0.027738438399260268
6550,"('CHIX', 'PPH')",0.025984435533492372
6551,"('CHIX', 'PRF')",0.01129170514957903
6552,"('CHIX', 'PRFZ')",0.009438345676168572
6553,"('CHIX', 'PRN')",0.007359019260121803
6554,"('CHIX', 'PSCC')",0.004751723710978733
6555,"('CHIX', 'PSCD')",0.02516678897665699
6556,"('CHIX', 'PSCE')",0.018743174756948783
6557,"('CHIX', 'PSCF')",0.0065852180112641965
6558,"('CHIX', 'PSCH')",0.029313978061858793
6559,"('CHIX', 'PSCI')",0.005402147254331411
6560,"('CHIX', 'PSCM')",0.016739029284768725
6561,"('CHIX', 'PSCT')",0.007718652605908452
6562,"('CHIX', 'PSCU')",0.035676560285109675
6563,"('CHIX', 'PSI')",0.00468395327911197
6564,"('CHIX', 'PSJ')",0.008799382783773636
6565,"('CHIX', 'PSL')",0.04312106100874384
6566,"('CHIX', 'PSP')",0.01981012073645179
6567,"('CHIX', 'PSQ')",0.013613663113940112
6568,"('CHIX', 'PTF')",0.012529875257700922
6569,"('CHIX', 'PTH')",0.012537333518346872
6570,"('CHIX', 'PUI')",0.030213916669858062
6571,"('CHIX', 'PWB')",0.01606767343454511
6572,"('CHIX', 'PWC')",0.02699447392792811
6573,"('CHIX', 'PWV')",0.008633898371585838
6574,"('CHIX', 'PXE')",0.009084300426554243
6575,"('CHIX', 'PXF')",0.02394087322572127
6576,"('CHIX', 'PXH')",0.007242135112748795
6577,"('CHIX', 'PXI')",0.009137855999841904
6578,"('CHIX', 'PXJ')",0.03832361447009504
6579,"('CHIX', 'PXQ')",0.011252540567537075
6580,"('CHIX', 'PYZ')",0.015176695928916937
6581,"('CHIX', 'QABA')",0.003761619827228864
6582,"('CHIX', 'QAT')",0.015013060670613159
6583,"('CHIX', 'QCLN')",0.013127495370651294
6584,"('CHIX', 'QDEF')",0.017358744765343447
6585,"('CHIX', 'QDF')",0.016335230585457817
6586,"('CHIX', 'QDYN')",0.011346567900093632
6587,"('CHIX', 'QEFA')",0.015054823582974976
6588,"('CHIX', 'QEMM')",0.010007753235100957
6589,"('CHIX', 'QID')",0.013515878702276886
6590,"('CHIX', 'QLC')",0.015856775102726203
6591,"('CHIX', 'QLD')",0.015871429852564244
6592,"('CHIX', 'QMOM')",0.018971673696302215
6593,"('CHIX', 'QQEW')",0.019619892172665108
6594,"('CHIX', 'QQQ')",0.015312519524178303
6595,"('CHIX', 'QQQE')",0.024442557417658158
6596,"('CHIX', 'QQXT')",0.02501197708705084
6597,"('CHIX', 'QTEC')",0.012990826749257648
6598,"('CHIX', 'QUAL')",0.019381335208194055
6599,"('CHIX', 'QUS')",0.0171590535107767
